Time,Percentage
2022-03-27T01:59:27,93
2022-03-27T01:59:37,93
2022-03-27T01:59:47,93
2022-03-27T01:59:57,93
2022-03-27T02:00:07,93
2022-03-27T02:00:17,93
2022-03-27T02:00:27,93
2022-03-27T02:00:37,93
2022-03-27T02:00:47,93
2022-03-27T02:00:57,93
2022-03-27T02:01:07,93
2022-03-27T02:01:17,93
2022-03-27T02:01:27,93
2022-03-27T02:01:37,93
2022-03-27T02:01:47,93
2022-03-27T02:01:57,93
2022-03-27T02:02:07,93
2022-03-27T02:02:17,93
2022-03-27T02:02:27,93
2022-03-27T02:02:37,93
2022-03-27T02:02:47,93
2022-03-27T02:02:57,93
2022-03-27T02:03:07,93
2022-03-27T02:03:17,93
2022-03-27T02:03:27,93
2022-03-27T02:03:37,93
2022-03-27T02:03:48,93
2022-03-27T02:03:58,93
2022-03-27T02:04:08,93
2022-03-27T02:04:18,93
2022-03-27T02:04:28,93
2022-03-27T02:04:38,93
2022-03-27T02:04:48,93
2022-03-27T02:04:58,93
2022-03-27T02:05:08,93
2022-03-27T02:05:18,93
2022-03-27T02:05:28,93
2022-03-27T02:05:38,93
2022-03-27T02:05:48,93
2022-03-27T02:05:58,93
2022-03-27T02:06:08,93
2022-03-27T02:06:18,93
2022-03-27T02:06:28,93
2022-03-27T02:06:38,93
2022-03-27T02:06:48,93
2022-03-27T02:06:58,93
2022-03-27T02:07:08,93
2022-03-27T02:07:18,93
2022-03-27T02:07:28,93
2022-03-27T02:07:38,93
2022-03-27T02:07:48,93
2022-03-27T02:07:58,93
2022-03-27T02:08:08,93
2022-03-27T02:08:19,93
2022-03-27T02:08:29,93
2022-03-27T02:08:39,92
2022-03-27T02:08:49,92
2022-03-27T02:08:59,92
2022-03-27T02:09:09,92
2022-03-27T02:09:19,92
2022-03-27T02:09:29,92
2022-03-27T02:09:39,92
2022-03-27T02:09:49,92
2022-03-27T02:09:59,92
2022-03-27T02:10:09,92
2022-03-27T02:10:19,92
2022-03-27T02:10:29,92
2022-03-27T02:10:39,92
2022-03-27T02:10:49,92
2022-03-27T02:10:59,92
2022-03-27T02:11:09,92
2022-03-27T02:11:19,92
2022-03-27T02:11:29,92
2022-03-27T02:11:39,92
2022-03-27T02:11:49,92
2022-03-27T02:11:59,92
2022-03-27T02:12:09,92
2022-03-27T02:12:19,92
2022-03-27T02:12:29,92
2022-03-27T02:12:39,92
2022-03-27T02:12:49,92
2022-03-27T02:13:00,92
2022-03-27T02:13:10,92
2022-03-27T02:13:20,92
2022-03-27T02:13:30,92
2022-03-27T02:13:40,92
2022-03-27T02:13:50,92
2022-03-27T02:14:00,92
2022-03-27T02:14:10,92
2022-03-27T02:14:20,92
2022-03-27T02:14:30,92
2022-03-27T02:14:40,92
2022-03-27T02:14:50,92
2022-03-27T02:15:00,92
2022-03-27T02:15:10,92
2022-03-27T02:15:20,92
2022-03-27T02:15:30,92
2022-03-27T02:15:40,92
2022-03-27T02:15:50,92
2022-03-27T02:16:00,92
2022-03-27T02:16:10,92
2022-03-27T02:16:20,92
2022-03-27T02:16:30,92
2022-03-27T02:16:40,92
2022-03-27T02:16:50,92
2022-03-27T02:17:00,92
2022-03-27T02:17:10,92
2022-03-27T02:17:20,92
2022-03-27T02:17:31,92
2022-03-27T02:17:41,92
2022-03-27T02:17:51,92
2022-03-27T02:18:01,92
2022-03-27T02:18:11,92
2022-03-27T02:18:21,92
2022-03-27T02:18:31,92
2022-03-27T02:18:41,92
2022-03-27T02:18:51,92
2022-03-27T02:19:01,92
2022-03-27T02:19:11,92
2022-03-27T02:19:21,92
2022-03-27T02:19:31,92
2022-03-27T02:19:41,92
2022-03-27T02:19:51,92
2022-03-27T02:20:01,92
2022-03-27T02:20:11,92
2022-03-27T02:20:21,92
2022-03-27T02:20:31,92
2022-03-27T02:20:41,92
2022-03-27T02:20:51,92
2022-03-27T02:21:01,92
2022-03-27T02:21:11,92
2022-03-27T02:21:21,92
2022-03-27T02:21:31,91
2022-03-27T02:21:41,91
2022-03-27T02:21:51,91
2022-03-27T02:22:01,91
2022-03-27T02:22:12,91
2022-03-27T02:22:22,91
2022-03-27T02:22:32,91
2022-03-27T02:22:42,91
2022-03-27T02:22:52,91
2022-03-27T02:23:02,91
2022-03-27T02:23:12,91
2022-03-27T02:23:22,91
2022-03-27T02:23:32,91
2022-03-27T02:23:42,91
2022-03-27T02:23:52,91
2022-03-27T02:24:02,91
2022-03-27T02:24:12,91
2022-03-27T02:24:22,91
2022-03-27T02:24:32,91
2022-03-27T02:24:42,91
2022-03-27T02:24:52,91
2022-03-27T02:25:02,91
2022-03-27T02:25:12,91
2022-03-27T02:25:22,91
2022-03-27T02:25:32,91
2022-03-27T02:25:42,91
2022-03-27T02:25:52,91
2022-03-27T02:26:02,91
2022-03-27T02:26:12,91
2022-03-27T02:26:22,91
2022-03-27T02:26:32,91
2022-03-27T02:26:42,91
2022-03-27T02:26:53,91
2022-03-27T02:27:03,91
2022-03-27T02:27:13,91
2022-03-27T02:27:23,91
2022-03-27T02:27:33,91
2022-03-27T02:27:43,91
2022-03-27T02:27:53,91
2022-03-27T02:28:03,91
2022-03-27T02:28:13,91
2022-03-27T02:28:23,91
2022-03-27T02:28:33,91
2022-03-27T02:28:43,91
2022-03-27T02:28:53,91
2022-03-27T02:29:03,91
2022-03-27T02:29:13,91
2022-03-27T02:29:23,91
2022-03-27T02:29:33,91
2022-03-27T02:29:43,91
2022-03-27T02:29:53,91
2022-03-27T02:30:03,91
2022-03-27T02:30:13,91
2022-03-27T02:30:23,91
2022-03-27T02:30:33,91
2022-03-27T02:30:43,91
2022-03-27T02:30:53,91
2022-03-27T02:31:03,91
2022-03-27T02:31:13,91
2022-03-27T02:31:24,91
2022-03-27T02:31:34,91
2022-03-27T02:31:44,91
2022-03-27T02:31:54,91
2022-03-27T02:32:04,91
2022-03-27T02:32:14,91
2022-03-27T02:32:24,91
2022-03-27T02:32:34,91
2022-03-27T02:32:44,91
2022-03-27T02:32:54,91
2022-03-27T02:33:04,91
2022-03-27T02:33:14,91
2022-03-27T02:33:24,91
2022-03-27T02:33:34,90
2022-03-27T02:33:44,90
2022-03-27T02:33:54,90
2022-03-27T02:34:04,90
2022-03-27T02:34:14,90
2022-03-27T02:34:24,90
2022-03-27T02:34:34,90
2022-03-27T02:34:44,90
2022-03-27T02:34:54,90
2022-03-27T02:35:04,90
2022-03-27T02:35:14,90
2022-03-27T02:35:24,90
2022-03-27T02:35:34,90
2022-03-27T02:35:44,90
2022-03-27T02:35:55,90
2022-03-27T02:36:05,90
2022-03-27T02:36:15,90
2022-03-27T02:36:25,90
2022-03-27T02:36:35,90
2022-03-27T02:36:45,90
2022-03-27T02:36:55,90
2022-03-27T02:37:05,90
2022-03-27T02:37:15,90
2022-03-27T02:37:25,90
2022-03-27T02:37:35,90
2022-03-27T02:37:45,90
2022-03-27T02:37:55,90
2022-03-27T02:38:05,90
2022-03-27T02:38:15,90
2022-03-27T02:38:25,90
2022-03-27T02:38:35,90
2022-03-27T02:38:45,90
2022-03-27T02:38:55,90
2022-03-27T02:39:05,90
2022-03-27T02:39:15,90
2022-03-27T02:39:25,90
2022-03-27T02:39:35,90
2022-03-27T02:39:45,90
2022-03-27T02:39:55,90
2022-03-27T02:40:05,90
2022-03-27T02:40:15,90
2022-03-27T02:40:26,90
2022-03-27T02:40:36,90
2022-03-27T02:40:46,90
2022-03-27T02:40:56,90
2022-03-27T02:41:06,90
2022-03-27T02:41:16,90
2022-03-27T02:41:26,90
2022-03-27T02:41:36,90
2022-03-27T02:41:46,90
2022-03-27T02:41:56,90
2022-03-27T02:42:06,90
2022-03-27T02:42:16,90
2022-03-27T02:42:26,90
2022-03-27T02:42:36,90
2022-03-27T02:42:46,90
2022-03-27T02:42:56,90
2022-03-27T02:43:06,90
2022-03-27T02:43:16,90
2022-03-27T02:43:26,90
2022-03-27T02:43:36,90
2022-03-27T02:43:46,90
2022-03-27T02:43:56,90
2022-03-27T02:44:06,90
2022-03-27T02:44:16,90
2022-03-27T02:44:26,90
2022-03-27T02:44:36,90
2022-03-27T02:44:46,90
2022-03-27T02:44:56,90
2022-03-27T02:45:07,90
2022-03-27T02:45:17,90
2022-03-27T02:45:27,90
2022-03-27T02:45:37,89
2022-03-27T02:45:47,89
2022-03-27T02:45:57,89
2022-03-27T02:46:07,89
2022-03-27T02:46:17,89
2022-03-27T02:46:27,89
2022-03-27T02:46:37,89
2022-03-27T02:46:47,89
2022-03-27T02:46:57,89
2022-03-27T02:47:07,89
2022-03-27T02:47:17,89
2022-03-27T02:47:27,89
2022-03-27T02:47:37,89
2022-03-27T02:47:47,89
2022-03-27T02:47:57,89
2022-03-27T02:48:07,89
2022-03-27T02:48:17,89
2022-03-27T02:48:27,89
2022-03-27T02:48:37,89
2022-03-27T02:48:47,89
2022-03-27T02:48:57,89
2022-03-27T02:49:07,89
2022-03-27T02:49:17,89
2022-03-27T02:49:27,89
2022-03-27T02:49:38,89
2022-03-27T02:49:48,89
2022-03-27T02:49:58,89
2022-03-27T02:50:08,89
2022-03-27T02:50:18,89
2022-03-27T02:50:28,89
2022-03-27T02:50:38,89
2022-03-27T02:50:48,89
2022-03-27T02:50:58,89
2022-03-27T02:51:08,89
2022-03-27T02:51:18,89
2022-03-27T02:51:28,89
2022-03-27T02:51:38,89
2022-03-27T02:51:48,89
2022-03-27T02:51:58,89
2022-03-27T02:52:08,89
2022-03-27T02:52:18,89
2022-03-27T02:52:28,89
2022-03-27T02:52:38,89
2022-03-27T02:52:48,89
2022-03-27T02:52:58,89
2022-03-27T02:53:08,89
2022-03-27T02:53:18,89
2022-03-27T02:53:28,89
2022-03-27T02:53:38,89
2022-03-27T02:53:48,89
2022-03-27T02:53:58,89
2022-03-27T02:54:08,89
2022-03-27T02:54:19,89
2022-03-27T02:54:29,89
2022-03-27T02:54:39,89
2022-03-27T02:54:49,89
2022-03-27T02:54:59,89
2022-03-27T02:55:09,89
2022-03-27T02:55:19,89
2022-03-27T02:55:29,89
2022-03-27T02:55:39,89
2022-03-27T02:55:49,89
2022-03-27T02:55:59,89
2022-03-27T02:56:09,89
2022-03-27T02:56:19,89
2022-03-27T02:56:29,89
2022-03-27T02:56:39,89
2022-03-27T02:56:49,89
2022-03-27T02:56:59,89
2022-03-27T02:57:09,89
2022-03-27T02:57:19,89
2022-03-27T02:57:29,89
2022-03-27T02:57:39,88
2022-03-27T02:57:49,88
2022-03-27T02:57:59,88
2022-03-27T02:58:09,88
2022-03-27T02:58:19,88
2022-03-27T02:58:29,88
2022-03-27T02:58:39,88
2022-03-27T02:58:50,88
2022-03-27T02:59:00,88
2022-03-27T02:59:10,88
2022-03-27T02:59:20,88
2022-03-27T02:59:30,88
2022-03-27T02:59:40,88
2022-03-27T02:59:50,88
2022-03-27T03:00:00,88
2022-03-27T03:00:10,88
2022-03-27T03:00:20,88
2022-03-27T03:00:30,88
2022-03-27T03:00:40,88
2022-03-27T03:00:50,88
2022-03-27T03:01:00,88
2022-03-27T03:01:10,88
2022-03-27T03:01:20,88
2022-03-27T03:01:30,88
2022-03-27T03:01:40,88
2022-03-27T03:01:50,88
2022-03-27T03:02:00,88
2022-03-27T03:02:10,88
2022-03-27T03:02:20,88
2022-03-27T03:02:30,88
2022-03-27T03:02:40,88
2022-03-27T03:02:50,88
2022-03-27T03:03:00,88
2022-03-27T03:03:10,88
2022-03-27T03:03:20,88
2022-03-27T03:03:31,88
2022-03-27T03:03:41,88
2022-03-27T03:03:51,88
2022-03-27T03:04:01,88
2022-03-27T03:04:11,88
2022-03-27T03:04:21,88
2022-03-27T03:04:31,88
2022-03-27T03:04:41,88
2022-03-27T03:04:51,88
2022-03-27T03:05:01,88
2022-03-27T03:05:11,88
2022-03-27T03:05:21,88
2022-03-27T03:05:31,88
2022-03-27T03:05:41,88
2022-03-27T03:05:51,88
2022-03-27T03:06:01,88
2022-03-27T03:06:11,88
2022-03-27T03:06:21,88
2022-03-27T03:06:31,88
2022-03-27T03:06:41,88
2022-03-27T03:06:51,88
2022-03-27T03:07:01,88
2022-03-27T03:07:11,88
2022-03-27T03:07:21,88
2022-03-27T03:07:31,88
2022-03-27T03:07:41,88
2022-03-27T03:07:51,88
2022-03-27T03:08:02,88
2022-03-27T03:08:12,88
2022-03-27T03:08:22,88
2022-03-27T03:08:32,88
2022-03-27T03:08:42,88
2022-03-27T03:08:52,88
2022-03-27T03:09:02,88
2022-03-27T03:09:12,88
2022-03-27T03:09:22,88
2022-03-27T03:09:32,87
2022-03-27T03:09:42,87
2022-03-27T03:09:52,87
2022-03-27T03:10:02,87
2022-03-27T03:10:12,87
2022-03-27T03:10:22,87
2022-03-27T03:10:32,87
2022-03-27T03:10:42,87
2022-03-27T03:10:52,87
2022-03-27T03:11:02,87
2022-03-27T03:11:12,87
2022-03-27T03:11:22,87
2022-03-27T03:11:32,87
2022-03-27T03:11:42,87
2022-03-27T03:11:52,87
2022-03-27T03:12:02,87
2022-03-27T03:12:12,87
2022-03-27T03:12:22,87
2022-03-27T03:12:32,87
2022-03-27T03:12:43,87
2022-03-27T03:12:53,87
2022-03-27T03:13:03,87
2022-03-27T03:13:13,87
2022-03-27T03:13:23,87
2022-03-27T03:13:33,87
2022-03-27T03:13:43,87
2022-03-27T03:13:53,87
2022-03-27T03:14:03,87
2022-03-27T03:14:13,87
2022-03-27T03:14:23,87
2022-03-27T03:14:33,87
2022-03-27T03:14:43,87
2022-03-27T03:14:53,87
2022-03-27T03:15:03,87
2022-03-27T03:15:13,87
2022-03-27T03:15:23,87
2022-03-27T03:15:33,87
2022-03-27T03:15:43,87
2022-03-27T03:15:53,87
2022-03-27T03:16:03,87
2022-03-27T03:16:13,87
2022-03-27T03:16:23,87
2022-03-27T03:16:33,87
2022-03-27T03:16:43,87
2022-03-27T03:16:53,87
2022-03-27T03:17:03,87
2022-03-27T03:17:13,87
2022-03-27T03:17:24,87
2022-03-27T03:17:34,87
2022-03-27T03:17:44,87
2022-03-27T03:17:54,87
2022-03-27T03:18:04,87
2022-03-27T03:18:14,87
2022-03-27T03:18:24,87
2022-03-27T03:18:34,87
2022-03-27T03:18:44,87
2022-03-27T03:18:54,87
2022-03-27T03:19:04,87
2022-03-27T03:19:14,87
2022-03-27T03:19:24,87
2022-03-27T03:19:34,87
2022-03-27T03:19:44,87
2022-03-27T03:19:54,87
2022-03-27T03:20:04,87
2022-03-27T03:20:14,87
2022-03-27T03:20:24,87
2022-03-27T03:20:34,86
2022-03-27T03:20:44,86
2022-03-27T03:20:54,86
2022-03-27T03:21:04,86
2022-03-27T03:21:14,86
2022-03-27T03:21:24,86
2022-03-27T03:21:34,86
2022-03-27T03:21:44,86
2022-03-27T03:21:55,86
2022-03-27T03:22:05,86
2022-03-27T03:22:15,86
2022-03-27T03:22:25,86
2022-03-27T03:22:35,86
2022-03-27T03:22:45,86
2022-03-27T03:22:55,86
2022-03-27T03:23:05,86
2022-03-27T03:23:15,86
2022-03-27T03:23:25,86
2022-03-27T03:23:35,86
2022-03-27T03:23:45,86
2022-03-27T03:23:55,86
2022-03-27T03:24:05,86
2022-03-27T03:24:15,86
2022-03-27T03:24:25,86
2022-03-27T03:24:35,86
2022-03-27T03:24:45,86
2022-03-27T03:24:55,86
2022-03-27T03:25:05,86
2022-03-27T03:25:15,86
2022-03-27T03:25:25,86
2022-03-27T03:25:35,86
2022-03-27T03:25:45,86
2022-03-27T03:25:55,86
2022-03-27T03:26:05,86
2022-03-27T03:26:15,86
2022-03-27T03:26:26,86
2022-03-27T03:26:36,86
2022-03-27T03:26:46,86
2022-03-27T03:26:56,86
2022-03-27T03:27:06,86
2022-03-27T03:27:16,86
2022-03-27T03:27:26,86
2022-03-27T03:27:36,86
2022-03-27T03:27:46,86
2022-03-27T03:27:56,86
2022-03-27T03:28:06,86
2022-03-27T03:28:16,86
2022-03-27T03:28:26,86
2022-03-27T03:28:36,86
2022-03-27T03:28:46,86
2022-03-27T03:28:56,86
2022-03-27T03:29:06,86
2022-03-27T03:29:16,86
2022-03-27T03:29:26,86
2022-03-27T03:29:36,86
2022-03-27T03:29:46,86
2022-03-27T03:29:56,86
2022-03-27T03:30:06,86
2022-03-27T03:30:16,86
2022-03-27T03:30:26,86
2022-03-27T03:30:36,86
2022-03-27T03:30:46,86
2022-03-27T03:30:56,86
2022-03-27T03:31:07,86
2022-03-27T03:31:17,86
2022-03-27T03:31:27,86
2022-03-27T03:31:37,86
2022-03-27T03:31:47,86
2022-03-27T03:31:57,86
2022-03-27T03:32:07,86
2022-03-27T03:32:17,86
2022-03-27T03:32:27,86
2022-03-27T03:32:37,86
2022-03-27T03:32:47,86
2022-03-27T03:32:57,86
2022-03-27T03:33:07,86
2022-03-27T03:33:17,86
2022-03-27T03:33:27,86
2022-03-27T03:33:37,85
2022-03-27T03:33:47,85
2022-03-27T03:33:57,85
2022-03-27T03:34:07,85
2022-03-27T03:34:17,85
2022-03-27T03:34:27,85
2022-03-27T03:34:37,85
2022-03-27T03:34:47,85
2022-03-27T03:34:57,85
2022-03-27T03:35:07,85
2022-03-27T03:35:17,85
2022-03-27T03:35:27,85
2022-03-27T03:35:38,85
2022-03-27T03:35:48,85
2022-03-27T03:35:58,85
2022-03-27T03:36:08,85
2022-03-27T03:36:18,85
2022-03-27T03:36:28,85
2022-03-27T03:36:38,85
2022-03-27T03:36:48,85
2022-03-27T03:36:58,85
2022-03-27T03:37:08,85
2022-03-27T03:37:18,85
2022-03-27T03:37:28,85
2022-03-27T03:37:38,85
2022-03-27T03:37:48,85
2022-03-27T03:37:58,85
2022-03-27T03:38:08,85
2022-03-27T03:38:18,85
2022-03-27T03:38:28,85
2022-03-27T03:38:38,85
2022-03-27T03:38:48,85
2022-03-27T03:38:58,85
2022-03-27T03:39:08,85
2022-03-27T03:39:18,85
2022-03-27T03:39:28,85
2022-03-27T03:39:38,85
2022-03-27T03:39:48,85
2022-03-27T03:39:58,85
2022-03-27T03:40:09,85
2022-03-27T03:40:19,85
2022-03-27T03:40:29,85
2022-03-27T03:40:39,85
2022-03-27T03:40:49,85
2022-03-27T03:40:59,85
2022-03-27T03:41:09,85
2022-03-27T03:41:19,85
2022-03-27T03:41:29,85
2022-03-27T03:41:39,85
2022-03-27T03:41:49,85
2022-03-27T03:41:59,85
2022-03-27T03:42:09,85
2022-03-27T03:42:19,85
2022-03-27T03:42:29,85
2022-03-27T03:42:39,85
2022-03-27T03:42:49,85
2022-03-27T03:42:59,85
2022-03-27T03:43:09,85
2022-03-27T03:43:19,85
2022-03-27T03:43:29,85
2022-03-27T03:43:39,85
2022-03-27T03:43:49,85
2022-03-27T03:43:59,85
2022-03-27T03:44:09,85
2022-03-27T03:44:19,85
2022-03-27T03:44:29,85
2022-03-27T03:44:39,85
2022-03-27T03:44:49,85
2022-03-27T03:45:00,85
2022-03-27T03:45:10,85
2022-03-27T03:45:20,85
2022-03-27T03:45:30,84
2022-03-27T03:45:40,84
2022-03-27T03:45:50,84
2022-03-27T03:46:00,84
2022-03-27T03:46:10,84
2022-03-27T03:46:20,84
2022-03-27T03:46:30,84
2022-03-27T03:46:40,84
2022-03-27T03:46:50,84
2022-03-27T03:47:00,84
2022-03-27T03:47:10,84
2022-03-27T03:47:20,84
2022-03-27T03:47:30,84
2022-03-27T03:47:40,84
2022-03-27T03:47:50,84
2022-03-27T03:48:00,84
2022-03-27T03:48:10,84
2022-03-27T03:48:20,84
2022-03-27T03:48:30,84
2022-03-27T03:48:40,84
2022-03-27T03:48:50,84
2022-03-27T03:49:00,84
2022-03-27T03:49:10,84
2022-03-27T03:49:20,84
2022-03-27T03:49:31,84
2022-03-27T03:49:41,84
2022-03-27T03:49:51,84
2022-03-27T03:50:01,84
2022-03-27T03:50:11,84
2022-03-27T03:50:21,84
2022-03-27T03:50:31,84
2022-03-27T03:50:41,84
2022-03-27T03:50:51,84
2022-03-27T03:51:01,84
2022-03-27T03:51:11,84
2022-03-27T03:51:21,84
2022-03-27T03:51:31,84
2022-03-27T03:51:41,84
2022-03-27T03:51:51,84
2022-03-27T03:52:01,84
2022-03-27T03:52:11,84
2022-03-27T03:52:21,84
2022-03-27T03:52:31,84
2022-03-27T03:52:41,84
2022-03-27T03:52:51,84
2022-03-27T03:53:01,84
2022-03-27T03:53:11,84
2022-03-27T03:53:21,84
2022-03-27T03:53:31,84
2022-03-27T03:53:41,84
2022-03-27T03:53:51,84
2022-03-27T03:54:01,84
2022-03-27T03:54:12,84
2022-03-27T03:54:22,84
2022-03-27T03:54:32,84
2022-03-27T03:54:42,84
2022-03-27T03:54:52,84
2022-03-27T03:55:02,84
2022-03-27T03:55:12,84
2022-03-27T03:55:22,84
2022-03-27T03:55:32,84
2022-03-27T03:55:42,84
2022-03-27T03:55:52,84
2022-03-27T03:56:02,84
2022-03-27T03:56:12,84
2022-03-27T03:56:22,84
2022-03-27T03:56:32,83
2022-03-27T03:56:42,83
2022-03-27T03:56:52,83
2022-03-27T03:57:02,83
2022-03-27T03:57:12,83
2022-03-27T03:57:22,83
2022-03-27T03:57:32,83
2022-03-27T03:57:42,83
2022-03-27T03:57:52,83
2022-03-27T03:58:02,83
2022-03-27T03:58:12,83
2022-03-27T03:58:22,83
2022-03-27T03:58:32,83
2022-03-27T03:58:42,83
2022-03-27T03:58:53,83
2022-03-27T03:59:03,83
2022-03-27T03:59:13,83
2022-03-27T03:59:23,83
2022-03-27T03:59:33,83
2022-03-27T03:59:43,83
2022-03-27T03:59:53,83
2022-03-27T04:00:03,83
2022-03-27T04:00:13,83
2022-03-27T04:00:23,83
2022-03-27T04:00:33,83
2022-03-27T04:00:43,83
2022-03-27T04:00:53,83
2022-03-27T04:01:03,83
2022-03-27T04:01:13,83
2022-03-27T04:01:23,83
2022-03-27T04:01:33,83
2022-03-27T04:01:43,83
2022-03-27T04:01:53,83
2022-03-27T04:02:03,83
2022-03-27T04:02:13,83
2022-03-27T04:02:23,83
2022-03-27T04:02:33,83
2022-03-27T04:02:43,83
2022-03-27T04:02:53,83
2022-03-27T04:03:03,83
2022-03-27T04:03:13,83
2022-03-27T04:03:23,83
2022-03-27T04:03:34,83
2022-03-27T04:03:44,83
2022-03-27T04:03:54,83
2022-03-27T04:04:04,83
2022-03-27T04:04:14,83
2022-03-27T04:04:24,83
2022-03-27T04:04:34,83
2022-03-27T04:04:44,83
2022-03-27T04:04:54,83
2022-03-27T04:05:04,83
2022-03-27T04:05:14,83
2022-03-27T04:05:24,83
2022-03-27T04:05:34,83
2022-03-27T04:05:44,83
2022-03-27T04:05:54,83
2022-03-27T04:06:04,83
2022-03-27T04:06:14,83
2022-03-27T04:06:24,83
2022-03-27T04:06:34,83
2022-03-27T04:06:44,83
2022-03-27T04:06:54,83
2022-03-27T04:07:04,83
2022-03-27T04:07:14,83
2022-03-27T04:07:24,83
2022-03-27T04:07:34,83
2022-03-27T04:07:44,83
2022-03-27T04:07:54,83
2022-03-27T04:08:05,83
2022-03-27T04:08:15,83
2022-03-27T04:08:25,83
2022-03-27T04:08:35,82
2022-03-27T04:08:45,82
2022-03-27T04:08:55,82
2022-03-27T04:09:05,82
2022-03-27T04:09:15,82
2022-03-27T04:09:25,82
2022-03-27T04:09:35,82
2022-03-27T04:09:45,82
2022-03-27T04:09:55,82
2022-03-27T04:10:05,82
2022-03-27T04:10:15,82
2022-03-27T04:10:25,82
2022-03-27T04:10:35,82
2022-03-27T04:10:45,82
2022-03-27T04:10:55,82
2022-03-27T04:11:05,82
2022-03-27T04:11:15,82
2022-03-27T04:11:25,82
2022-03-27T04:11:35,82
2022-03-27T04:11:45,82
2022-03-27T04:11:55,82
2022-03-27T04:12:05,82
2022-03-27T04:12:15,82
2022-03-27T04:12:25,82
2022-03-27T04:12:36,82
2022-03-27T04:12:46,82
2022-03-27T04:12:56,82
2022-03-27T04:13:06,82
2022-03-27T04:13:16,82
2022-03-27T04:13:26,82
2022-03-27T04:13:36,82
2022-03-27T04:13:46,82
2022-03-27T04:13:56,82
2022-03-27T04:14:06,82
2022-03-27T04:14:16,82
2022-03-27T04:14:26,82
2022-03-27T04:14:36,82
2022-03-27T04:14:46,82
2022-03-27T04:14:56,82
2022-03-27T04:15:06,82
2022-03-27T04:15:16,82
2022-03-27T04:15:26,82
2022-03-27T04:15:36,82
2022-03-27T04:15:46,82
2022-03-27T04:15:56,82
2022-03-27T04:16:06,82
2022-03-27T04:16:16,82
2022-03-27T04:16:26,82
2022-03-27T04:16:36,82
2022-03-27T04:16:46,82
2022-03-27T04:16:56,82
2022-03-27T04:17:06,82
2022-03-27T04:17:17,82
2022-03-27T04:17:27,82
2022-03-27T04:17:37,82
2022-03-27T04:17:47,82
2022-03-27T04:17:57,82
2022-03-27T04:18:07,82
2022-03-27T04:18:17,82
2022-03-27T04:18:27,82
2022-03-27T04:18:37,82
2022-03-27T04:18:47,82
2022-03-27T04:18:57,82
2022-03-27T04:19:07,82
2022-03-27T04:19:17,82
2022-03-27T04:19:27,82
2022-03-27T04:19:37,82
2022-03-27T04:19:47,82
2022-03-27T04:19:57,82
2022-03-27T04:20:07,82
2022-03-27T04:20:17,82
2022-03-27T04:20:27,82
2022-03-27T04:20:37,82
2022-03-27T04:20:47,82
2022-03-27T04:20:57,82
2022-03-27T04:21:07,82
2022-03-27T04:21:17,82
2022-03-27T04:21:27,82
2022-03-27T04:21:37,81
2022-03-27T04:21:48,81
2022-03-27T04:21:58,81
2022-03-27T04:22:08,81
2022-03-27T04:22:18,81
2022-03-27T04:22:28,81
2022-03-27T04:22:38,81
2022-03-27T04:22:48,81
2022-03-27T04:22:58,81
2022-03-27T04:23:08,81
2022-03-27T04:23:18,81
2022-03-27T04:23:28,81
2022-03-27T04:23:38,81
2022-03-27T04:23:48,81
2022-03-27T04:23:58,81
2022-03-27T04:24:08,81
2022-03-27T04:24:18,81
2022-03-27T04:24:28,81
2022-03-27T04:24:38,81
2022-03-27T04:24:48,81
2022-03-27T04:24:58,81
2022-03-27T04:25:08,81
2022-03-27T04:25:18,81
2022-03-27T04:25:28,81
2022-03-27T04:25:38,81
2022-03-27T04:25:48,81
2022-03-27T04:25:58,81
2022-03-27T04:26:08,81
2022-03-27T04:26:18,81
2022-03-27T04:26:29,81
2022-03-27T04:26:39,81
2022-03-27T04:26:49,81
2022-03-27T04:26:59,81
2022-03-27T04:27:09,81
2022-03-27T04:27:19,81
2022-03-27T04:27:29,81
2022-03-27T04:27:39,81
2022-03-27T04:27:49,81
2022-03-27T04:27:59,81
2022-03-27T04:28:09,81
2022-03-27T04:28:19,81
2022-03-27T04:28:29,81
2022-03-27T04:28:39,81
2022-03-27T04:28:49,81
2022-03-27T04:28:59,81
2022-03-27T04:29:09,81
2022-03-27T04:29:19,81
2022-03-27T04:29:29,81
2022-03-27T04:29:39,81
2022-03-27T04:29:49,81
2022-03-27T04:29:59,81
2022-03-27T04:30:09,81
2022-03-27T04:30:19,81
2022-03-27T04:30:29,81
2022-03-27T04:30:39,81
2022-03-27T04:30:49,81
2022-03-27T04:31:00,81
2022-03-27T04:31:10,81
2022-03-27T04:31:20,81
2022-03-27T04:31:30,81
2022-03-27T04:31:40,81
2022-03-27T04:31:50,81
2022-03-27T04:32:00,81
2022-03-27T04:32:10,81
2022-03-27T04:32:20,81
2022-03-27T04:32:30,80
2022-03-27T04:32:40,80
2022-03-27T04:32:50,80
2022-03-27T04:33:00,80
2022-03-27T04:33:10,80
2022-03-27T04:33:20,80
2022-03-27T04:33:30,80
2022-03-27T04:33:40,80
2022-03-27T04:33:50,80
2022-03-27T04:34:00,80
2022-03-27T04:34:10,80
2022-03-27T04:34:20,80
2022-03-27T04:34:30,80
2022-03-27T04:34:40,80
2022-03-27T04:34:50,80
2022-03-27T04:35:00,80
2022-03-27T04:35:10,80
